id,value
402,2480
403,2480
404,2490
405,2480
406,2480
407,2480
408,2490
409,2480
410,2480
411,2480
412,2480
413,2480
414,2490
415,2490
416,2480
417,2490
418,2490
419,2490
420,2490
421,2490
422,2490
423,2490
424,2490
425,2490
426,2490
427,2490
428,2490
429,2490
430,2490
431,2480
432,2480
433,2480
434,2480
435,2480
436,2480
437,2480
438,2480
439,2480
440,2480
441,2480
442,2480
443,2480
444,2480
445,2480
446,2480
447,2480
448,2480
449,2480
450,2480
451,2480
452,2480
453,2480
454,2480
455,2480
456,2480
457,2480
458,2480
459,2490
460,2490
461,2490
462,2490
463,2490
464,2490
465,2490
466,2490
467,2490
468,2490
469,2490
470,2490
471,2490
472,2490
473,2490
474,2480
475,2480
476,2480
477,2480
478,2480
479,2480
480,2480
481,2480
482,2480
483,2480
484,2480
485,2480
486,2480
487,2480
488,2480
489,2480
490,2480
491,2480
492,2480
493,2480
494,2480
495,2480
496,2480
497,2480
498,2480
499,2480
500,2480
501,2480
502,2480
503,2480
504,2480
505,2490
506,2490
507,2490
508,2480
509,2490
510,2480
511,2490
512,2480
513,2490
514,2490
515,2490
516,2490
517,2490
518,2490
519,2490
520,2490
521,2490
522,2490
523,2490
524,2500
525,2500
526,2500
527,2500
528,2500
529,2500
530,2500
531,2500
532,2510
533,2500
534,2510
535,2510
536,2510
537,2510
538,2520
539,2520
540,2520
541,2520
542,2520
543,2520
544,2520
545,2520
546,2530
547,2530
548,2530
549,2530
550,2530
551,2530
552,2530
553,2530
554,2540
555,2530
556,2540
557,2540
558,2540
559,2530
560,2530
561,2540
562,2530
563,2530
564,2530
565,2530
566,2530
567,2540
568,2530
569,2540
570,2540
571,2540
572,2540
573,2540
574,2540
575,2550
576,2550
577,2540
578,2550
579,2550
580,2550
581,2550
582,2550
583,2550
584,2550
585,2550
586,2550
587,2550
588,2550
589,2560
590,2560
591,2560
592,2560
593,2570
594,2580
595,2590
596,2600
597,2600
598,2600
599,2610
600,2610
601,2620
602,2630
603,2650
604,2660
605,2670
606,2680
607,2690
608,2690
609,2700
610,2710
611,2710
612,2720
613,2730
614,2730
615,2740
616,2740
617,2740
618,2740
619,2740
620,2740
621,2750
622,2750
623,2750
624,2760
625,2760
626,2760
627,2770
628,2770
629,2770
630,2770
631,2770
632,2780
633,2780
634,2780
635,2780
636,2780
637,2790
638,2790
639,2790
640,2790
641,2780
642,2780
643,2790
644,2790
645,2800
646,2800
647,2810
648,2810
649,2810
650,2810
651,2810
652,2810
653,2820
654,2820
655,2830
656,2830
657,2830
658,2840
659,2840
660,2850
661,2850
662,2850
663,2850
664,2850
665,2850
666,2850
667,2850
668,2850
669,2850
670,2850
671,2860
672,2860
673,2860
674,2860
675,2870
676,2870
677,2880
678,2880
679,2870
680,2870
681,2870
682,2870
683,2860
684,2860
685,2860
686,2860
687,2860
688,2860
689,2860
690,2850
691,2850
692,2850
693,2860
694,2860
695,2870
696,2870
697,2880
698,2880
699,2880
700,2880
701,2880
702,2880
703,2890
704,2890
705,2890
706,2890
707,2890
708,2890
709,2890
710,2880
711,2880
712,2880
713,2880
714,2880
715,2890
716,2880
717,2890
718,2890
719,2890
720,2890
721,2890
722,2900
723,2890
724,2890
725,2900
726,2900
727,2900
728,2910
729,2900
730,2910
731,2910
732,2910
733,2910
734,2910
735,2920
736,2920
737,2920
738,2920
739,2920
740,2920
741,2920
742,2910
743,2910
744,2910
745,2900
746,2900
747,2900
748,2900
749,2890
750,2890
751,2890
752,2890
753,2890
754,2890
755,2900
756,2900
757,2900
758,2900
759,2900
760,2900
761,2900
762,2890
763,2890
764,2890
765,2890
766,2890
767,2890
768,2890
769,2890
770,2890
771,2890
772,2890
773,2890
774,2890
775,2890
776,2890
777,2880
778,2880
779,2880
780,2880
781,2870
782,2870
783,2860
784,2860
785,2860
786,2860
787,2860
788,2860
789,2860
790,2860
791,2860
792,2860
793,2870
794,2870
795,2870
796,2870
797,2870
798,2870
799,2870
800,2870
801,2870
802,2870
803,2870
804,2870
805,2880
806,2880
807,2890
808,2890
809,2890
810,2890
811,2900
812,2900
813,2900
814,2900
815,2900
816,2900
817,2910
818,2900
819,2900
820,2900
821,2900
822,2900
823,2900
824,2900
825,2900
826,2900
827,2900
828,2900
829,2900
830,2900
831,2900
832,2900
833,2890
834,2890
835,2890
836,2880
837,2880
838,2880
839,2880
840,2880
841,2880
842,2880
843,2880
844,2880
845,2880
846,2880
847,2880
848,2880
849,2890
850,2890
851,2890
852,2890
853,2900
854,2890
855,2890
856,2890
857,2890
858,2890
859,2900
860,2910
861,2910
862,2910
863,2910
864,2910
865,2910
866,2920
867,2920
868,2920
869,2920
870,2910
871,2910
872,2910
873,2910
874,2910
875,2910
876,2910
877,2910
878,2920
879,2920
880,2920
881,2920
882,2920
883,2930
884,2930
885,2930
886,2930
887,2930
888,2930
889,2930
890,2930
891,2930
892,2930
893,2930
894,2930
895,2920
896,2920
897,2920
898,2920
899,2920
900,2920
901,2930
902,2930
903,2930
904,2930
905,2930
906,2930
907,2920
908,2920
909,2910
910,2910
911,2910
912,2910
913,2910
914,2910
915,2910
916,2910
917,2920
918,2920
919,2920
920,2920
921,2920
922,2920
923,2920
924,2920
925,2920
926,2920
927,2920
928,2920
929,2920
930,2920
931,2920
932,2920
933,2920
934,2920
935,2920
936,2920
937,2920
938,2920
939,2930
940,2930
941,2920
942,2930
943,2930
944,2920
945,2920
946,2920
947,2920
948,2920
949,2920
950,2920
951,2920
952,2920
953,2920
954,2920
955,2910
956,2910
957,2910
958,2910
959,2910
960,2910
961,2910
962,2910
963,2910
964,2910
965,2910
966,2910
967,2910
968,2910
969,2920
970,2920
971,2920
972,2930
973,2930
974,2930
975,2940
976,2940
977,2940
978,2930
979,2930
980,2930
981,2940
982,2940
983,2940
984,2940
985,2950
986,2940
987,2940
988,2940
989,2940
990,2940
991,2940
992,2940
993,2940
994,2940
995,2940
996,2940
997,2940
998,2940
999,2940
1000,2950
1001,2950
1002,2950
1003,2940
1004,2940
1005,2930
1006,2930
1007,2930
1008,2930
1009,2930
1010,2920
1011,2920
1012,2920
1013,2920
1014,2920
1015,2930
1016,2930
1017,2940
1018,2950
1019,2950
1020,2950
1021,2960
1022,2960
1023,2960
1024,2960
1025,2960
1026,2950
1027,2940
1028,2940
1029,2940
1030,2940
1031,2940
1032,2940
1033,2950
1034,2950
1035,2950
1036,2950
1037,2950
1038,2950
1039,2950
1040,2950
1041,2950
1042,2950
1043,2950
1044,2950
1045,2940
1046,2940
1047,2940
1048,2940
1049,2940
1050,2940
1051,2940
1052,2940
1053,2930
1054,2930
1055,2930
1056,2930
1057,2930
1058,2930
1059,2930
1060,2930
1061,2930
1062,2930
1063,2930
1064,2930
1065,2930
1066,2940
1067,2940
1068,2940
1069,2940
1070,2940
1071,2940
1072,2940
1073,2940
1074,2940
1075,2940
1076,2940
1077,2930
1078,2930
1079,2930
1080,2940
1081,2940
1082,2940
1083,2940
1084,2940
1085,2940
1086,2940
1087,2940
1088,2940
1089,2940
1090,2940
1091,2940
1092,2940
1093,2940
1094,2940
1095,2940
1096,2940
1097,2950
1098,2950
1099,2950
1100,2950
1101,2950
1102,2950
1103,2950
1104,2940
1105,2950
1106,2950
1107,2950
1108,2950
1109,2950
1110,2950
1111,2950
1112,2950
1113,2950
1114,2950
1115,2950
1116,2950
1117,2950
1118,2950
1119,2940
1120,2940
1121,2940
1122,2940
1123,2930
1124,2930
1125,2930
1126,2930
1127,2940
1128,2940
1129,2940
1130,2940
1131,2950
1132,2940
1133,2950
1134,2950
1135,2950
1136,2950
1137,2960
1138,2960
1139,2960
1140,2960
1141,2960
1142,2960
1143,2960
1144,2950
1145,2950
1146,2950
1147,2950
1148,2950
1149,2950
1150,2940
1151,2940
1152,2950
1153,2950
1154,2950
1155,2950
1156,2950
1157,2960
1158,2950
1159,2950
1160,2950
1161,2950
1162,2940
1163,2940
1164,2950
1165,2950
1166,2940
1167,2940
1168,2950
1169,2950
1170,2960
1171,2960
1172,2960
1173,2960
1174,2960
1175,2960
1176,2970
1177,2960
1178,2960
1179,2960
1180,2960
1181,2960
1182,2960
1183,2960
1184,2960
1185,2960
1186,2960
1187,2960
1188,2960
1189,2960
1190,2960
1191,2960
1192,2960
1193,2960
1194,2960
1195,2960
1196,2950
1197,2950
1198,2950
1199,2950
1200,2950
1201,2940
1202,2950
1203,2950
1204,2950
1205,2950
1206,2950
1207,2950
1208,2940
1209,2940
1210,2940
1211,2940
1212,2930
1213,2930
1214,2930
1215,2930
1216,2930
1217,2930
1218,2930
1219,2930
1220,2930
1221,2930
1222,2920
1223,2920
1224,2920
1225,2920
1226,2920
1227,2930
1228,2930
1229,2930
1230,2930
1231,2930
1232,2930
1233,2930
1234,2930
1235,2930
1236,2930
1237,2940
1238,2930
1239,2930
