id,binary_value
439,00000000000000000000100111100011
440,00000000000000000000100111100011
441,00000000000000000000100111101001
442,00000000000000000000100111100011
443,00000000000000000000100111100011
444,00000000000000000000100111100011
445,00000000000000000000100111100011
446,00000000000000000000100111100011
447,00000000000000000000100111100011
448,00000000000000000000100111100011
449,00000000000000000000100111100011
450,00000000000000000000100111100011
451,00000000000000000000100111100011
452,00000000000000000000100111100011
453,00000000000000000000100111011101
454,00000000000000000000100111100011
455,00000000000000000000100111011101
456,00000000000000000000100111011101
457,00000000000000000000100111011101
458,00000000000000000000100111011101
459,00000000000000000000100111011101
460,00000000000000000000100111100011
461,00000000000000000000100111011101
462,00000000000000000000100111100011
463,00000000000000000000100111011101
464,00000000000000000000100111011101
465,00000000000000000000100111011101
466,00000000000000000000100111011101
467,00000000000000000000100111011101
468,00000000000000000000100111100011
469,00000000000000000000100111100011
470,00000000000000000000100111011101
471,00000000000000000000100111011101
472,00000000000000000000100111100011
473,00000000000000000000100111011101
474,00000000000000000000100111011101
475,00000000000000000000100111011101
476,00000000000000000000100111011101
477,00000000000000000000100111100011
478,00000000000000000000100111011101
479,00000000000000000000100111011101
480,00000000000000000000100111011101
481,00000000000000000000100111011101
482,00000000000000000000100111010111
483,00000000000000000000100111010111
484,00000000000000000000100111010111
485,00000000000000000000100111010111
486,00000000000000000000100111010111
487,00000000000000000000100111011101
488,00000000000000000000100111010111
489,00000000000000000000100111011101
490,00000000000000000000100111011101
491,00000000000000000000100111011101
492,00000000000000000000100111011101
493,00000000000000000000100111011101
494,00000000000000000000100111011101
495,00000000000000000000100111011101
496,00000000000000000000100111011101
497,00000000000000000000100111011101
498,00000000000000000000100111011101
499,00000000000000000000100111011101
500,00000000000000000000100111011101
501,00000000000000000000100111011101
502,00000000000000000000100111100011
503,00000000000000000000100111100011
504,00000000000000000000100111100011
505,00000000000000000000100111100011
506,00000000000000000000100111100011
507,00000000000000000000100111100011
508,00000000000000000000100111100011
509,00000000000000000000100111101001
510,00000000000000000000100111100011
511,00000000000000000000100111101001
512,00000000000000000000100111101001
513,00000000000000000000100111100011
514,00000000000000000000100111101001
515,00000000000000000000100111100011
516,00000000000000000000100111101001
517,00000000000000000000100111110000
518,00000000000000000000100111101001
519,00000000000000000000100111101001
520,00000000000000000000100111110000
521,00000000000000000000100111110000
522,00000000000000000000100111110000
523,00000000000000000000100111110000
524,00000000000000000000100111110110
525,00000000000000000000100111110110
526,00000000000000000000100111110110
527,00000000000000000000100111111100
528,00000000000000000000100111111100
529,00000000000000000000100111111100
530,00000000000000000000100111111100
531,00000000000000000000100111111100
532,00000000000000000000100111111100
533,00000000000000000000101000000010
534,00000000000000000000101000000010
535,00000000000000000000101000001001
536,00000000000000000000101000001111
537,00000000000000000000101001000001
538,00000000000000000000101001101101
539,00000000000000000000101010010010
540,00000000000000000000101010110001
541,00000000000000000000101011000100
542,00000000000000000000101011011101
543,00000000000000000000101011110110
544,00000000000000000000101100000011
545,00000000000000000000101100010101
546,00000000000000000000101100101110
547,00000000000000000000101100010101
548,00000000000000000000101100001111
549,00000000000000000000101100101000
550,00000000000000000000101101000001
551,00000000000000000000101101011010
552,00000000000000000000101101110011
553,00000000000000000000101110000110
554,00000000000000000000101110011111
555,00000000000000000000101110111110
556,00000000000000000000101111100100
557,00000000000000000000110000011100
558,00000000000000000000110001011010
559,00000000000000000000110010100110
560,00000000000000000000110011110001
561,00000000000000000000110101001000
562,00000000000000000000110110100110
563,00000000000000000000111000000100
564,00000000000000000000111001010101
565,00000000000000000000111010101100
566,00000000000000000000111011110111
567,00000000000000000000111101000010
568,00000000000000000000111110000111
569,00000000000000000000111111000110
570,00000000000000000001000000001010
571,00000000000000000001000001001001
572,00000000000000000001000010001110
573,00000000000000000001000011001100
574,00000000000000000001000100001011
575,00000000000000000001000101001001
576,00000000000000000001000110001000
577,00000000000000000001000111000000
578,00000000000000000001000111101100
579,00000000000000000001001000100100
580,00000000000000000001001001010000
581,00000000000000000001001010000010
582,00000000000000000001001010100111
583,00000000000000000001001011000000
584,00000000000000000001001011011001
585,00000000000000000001001011101100
586,00000000000000000001001011111000
587,00000000000000000001001011111111
588,00000000000000000001001100001011
589,00000000000000000001001100001011
590,00000000000000000001001100010001
591,00000000000000000001001100011000
592,00000000000000000001001100011110
593,00000000000000000001001100100100
594,00000000000000000001001100101010
595,00000000000000000001001100110111
596,00000000000000000001001101000011
597,00000000000000000001001101001010
598,00000000000000000001001101010110
599,00000000000000000001001101011100
600,00000000000000000001001101101001
601,00000000000000000001001101101111
602,00000000000000000001001110000010
603,00000000000000000001001110001000
604,00000000000000000001001110010101
605,00000000000000000001001110011011
606,00000000000000000001001110100111
607,00000000000000000001001110101110
608,00000000000000000001001110111010
609,00000000000000000001001111000000
610,00000000000000000001001111000111
611,00000000000000000001001111010011
612,00000000000000000001001111011001
613,00000000000000000001001111100110
614,00000000000000000001001111101100
615,00000000000000000001001111111111
616,00000000000000000001010000000101
617,00000000000000000001010000010010
618,00000000000000000001010000011110
619,00000000000000000001010000101011
620,00000000000000000001010000110001
621,00000000000000000001010000111101
622,00000000000000000001010001000100
623,00000000000000000001010001010000
624,00000000000000000001010001010000
625,00000000000000000001010001010110
626,00000000000000000001010001100011
627,00000000000000000001010001101111
628,00000000000000000001010001101111
629,00000000000000000001010001111100
630,00000000000000000001010001110110
631,00000000000000000001010001101111
632,00000000000000000001010001101111
633,00000000000000000001010001100011
634,00000000000000000001010001011101
635,00000000000000000001010001001010
636,00000000000000000001010001000100
637,00000000000000000001010000111101
638,00000000000000000001010000110001
639,00000000000000000001010000100100
640,00000000000000000001010000001011
641,00000000000000000001010000000101
642,00000000000000000001001111111001
643,00000000000000000001001111110010
644,00000000000000000001001111100000
645,00000000000000000001001111011001
646,00000000000000000001001111001101
647,00000000000000000001001110111010
648,00000000000000000001001110111010
649,00000000000000000001001111000000
650,00000000000000000001001110111010
651,00000000000000000001001110110100
652,00000000000000000001001110100111
653,00000000000000000001001110100001
654,00000000000000000001001110010101
655,00000000000000000001001110000010
656,00000000000000000001001101110101
657,00000000000000000001001101101001
658,00000000000000000001001101010000
659,00000000000000000001001101000011
660,00000000000000000001001100101010
661,00000000000000000001000101110101
662,00000000000000000001001111110010
663,00000000000000000001011010000011
664,00000000000000000001001100001011
665,00000000000000000001010010100001
666,00000000000000000001010111111001
667,00000000000000000001011000000110
668,00000000000000000001011001110110
669,00000000000000000001100001000101
670,00000000000000000001100011000010
671,00000000000000000001011100110010
672,00000000000000000001011011100111
673,00000000000000000001011110101111
674,00000000000000000001011011100111
675,00000000000000000001100111101101
676,00000000000000000001110010111100
677,00000000000000000001111110000101
678,00000000000000000010000001011001
679,00000000000000000010000110110111
680,00000000000000000010010011111101
681,00000000000000000001111111010110
682,00000000000000000010001001100000
683,00000000000000000010001100011011
684,00000000000000000010001101110011
685,00000000000000000010001100100010
686,00000000000000000010001011110110
687,00000000000000000010001100101000
688,00000000000000000010001011110000
689,00000000000000000001111011001001
690,00000000000000000010000001001101
691,00000000000000000001111111000011
692,00000000000000000010000101111111
693,00000000000000000010001001100110
694,00000000000000000010001000100001
695,00000000000000000010001011000100
696,00000000000000000010000110111101
697,00000000000000000001111110110000
698,00000000000000000001111010000100
699,00000000000000000001111101001100
700,00000000000000000001111110111101
701,00000000000000000001111100001000
702,00000000000000000001111100011010
703,00000000000000000010000001010011
704,00000000000000000010001001101100
705,00000000000000000010001010100101
706,00000000000000000010000110000101
707,00000000000000000010000111101001
708,00000000000000000010001001001101
709,00000000000000000010000100101110
710,00000000000000000010000010100100
711,00000000000000000010000101100000
712,00000000000000000001111110100100
713,00000000000000000010000001000110
714,00000000000000000001111111101111
715,00000000000000000010000010111101
716,00000000000000000010000010101010
717,00000000000000000001111110010001
718,00000000000000000010000100110100
719,00000000000000000010000000010100
720,00000000000000000010000010011000
721,00000000000000000010010000011100
722,00000000000000000010001111110110
723,00000000000000000010010000101110
724,00000000000000000010001111011101
725,00000000000000000010001111010001
726,00000000000000000010001111110110
727,00000000000000000010001111000100
728,00000000000000000010001000101110
729,00000000000000000010000111100011
730,00000000000000000010001001100000
731,00000000000000000010001110001100
732,00000000000000000010010001011010
733,00000000000000000010001100101000
734,00000000000000000010000111101001
735,00000000000000000010001011100011
736,00000000000000000010001100111011
737,00000000000000000010001010011000
738,00000000000000000010000100011011
739,00000000000000000001111101000000
740,00000000000000000001110100000001
741,00000000000000000001101101110111
742,00000000000000000001101001100100
743,00000000000000000001100101100100
744,00000000000000000001100001111101
745,00000000000000000001011110110101
746,00000000000000000001011100011001
747,00000000000000000001011010000011
748,00000000000000000001011000001100
749,00000000000000000001010110011011
750,00000000000000000001010100111110
751,00000000000000000001010011101100
752,00000000000000000001010010101110
753,00000000000000000001010001110110
754,00000000000000000001010001000100
755,00000000000000000001010000011000
756,00000000000000000001001111100110
757,00000000000000000001001110111010
758,00000000000000000001001110011011
759,00000000000000000001001101111100
760,00000000000000000001001101100011
761,00000000000000000001001101000011
762,00000000000000000001001100110001
763,00000000000000000001001100011110
764,00000000000000000001001100001011
765,00000000000000000001001011111111
766,00000000000000000001001011111000
767,00000000000000000001001011101100
768,00000000000000000001001011101100
769,00000000000000000001001011011111
770,00000000000000000001001011001101
771,00000000000000000001001011000110
772,00000000000000000001001010111010
773,00000000000000000001001010101101
774,00000000000000000001001010011011
775,00000000000000000001001010001110
776,00000000000000000001000110100001
777,00000000000000000001000011001100
778,00000000000000000001000000001010
779,00000000000000000000111111101011
780,00000000000000000001000001010101
781,00000000000000000001000011011001
782,00000000000000000001000101111011
783,00000000000000000001001000011110
784,00000000000000000001001010100001
785,00000000000000000001001100011000
786,00000000000000000001001101110101
787,00000000000000000001001111000111
788,00000000000000000001010000000101
789,00000000000000000001010001010110
790,00000000000000000001010010010101
791,00000000000000000001010011000001
792,00000000000000000001010011100110
793,00000000000000000001010011111111
794,00000000000000000001010100010010
795,00000000000000000001010100101011
796,00000000000000000001010100110111
797,00000000000000000001010101001010
798,00000000000000000001010101010111
799,00000000000000000001010101011101
800,00000000000000000001010101101001
801,00000000000000000001010101111100
802,00000000000000000001010110001001
803,00000000000000000001010110010101
804,00000000000000000001010110100010
805,00000000000000000001010110101000
806,00000000000000000001010110110100
807,00000000000000000001010110111011
808,00000000000000000001010110111011
809,00000000000000000001010110110100
810,00000000000000000001010110110100
811,00000000000000000001010110101000
812,00000000000000000001010110001111
813,00000000000000000001010101111100
814,00000000000000000001010110101110
815,00000000000000000001010111001101
816,00000000000000000001010111100110
817,00000000000000000001010111111111
818,00000000000000000001011000010010
819,00000000000000000001011000011000
820,00000000000000000001011000101011
821,00000000000000000001011000111000
822,00000000000000000001011000111110
823,00000000000000000001011000111110
824,00000000000000000001011001001010
825,00000000000000000001011001011101
826,00000000000000000001011001101010
827,00000000000000000001011001110110
828,00000000000000000001011010001001
829,00000000000000000001011010011100
830,00000000000000000001011010100010
831,00000000000000000001011010110101
832,00000000000000000001011011000001
833,00000000000000000001011011010100
834,00000000000000000001011011101101
835,00000000000000000001011100000110
836,00000000000000000001011100011111
837,00000000000000000001011100111110
838,00000000000000000001011101010111
839,00000000000000000001011101101010
840,00000000000000000001011110000011
841,00000000000000000001011110010110
842,00000000000000000001011110011100
843,00000000000000000001011110010110
844,00000000000000000001011110010110
845,00000000000000000001011110001111
846,00000000000000000001011110001001
847,00000000000000000001011101110110
848,00000000000000000001011101101010
849,00000000000000000001011101011101
850,00000000000000000001011101010001
851,00000000000000000001011101000100
852,00000000000000000001011100111110
853,00000000000000000001011100110010
854,00000000000000000001011100101011
855,00000000000000000001011100100101
856,00000000000000000001011100011111
857,00000000000000000001011100010010
858,00000000000000000001011100000110
859,00000000000000000001011100000000
860,00000000000000000001011001111100
861,00000000000000000001010101110110
862,00000000000000000001010010010101
863,00000000000000000001001111011001
864,00000000000000000001001100111101
865,00000000000000000001001011000110
866,00000000000000000001001001100010
867,00000000000000000001001000010111
868,00000000000000000001000111011001
869,00000000000000000001000110101101
870,00000000000000000001000110001110
871,00000000000000000001000101110101
872,00000000000000000001000101100010
873,00000000000000000001000101011100
874,00000000000000000001000101100010
875,00000000000000000001000101100010
876,00000000000000000001000101101000
877,00000000000000000001000101110101
878,00000000000000000001000110001000
879,00000000000000000001000110010100
880,00000000000000000001000110101101
881,00000000000000000001000110111010
882,00000000000000000001000111001100
883,00000000000000000001000111011001
884,00000000000000000001000111011111
885,00000000000000000001000111100101
886,00000000000000000001000111111000
887,00000000000000000001000111111110
888,00000000000000000001001000001011
889,00000000000000000001001000010111
890,00000000000000000001001000011110
891,00000000000000000001001000011110
892,00000000000000000001001000000101
893,00000000000000000001000101011100
894,00000000000000000001000100001011
895,00000000000000000001000101001001
896,00000000000000000001000101000011
897,00000000000000000001000101001111
898,00000000000000000001000101100010
899,00000000000000000001000101111011
900,00000000000000000001000110010100
901,00000000000000000001000110100001
902,00000000000000000001000110101101
903,00000000000000000001000110111010
904,00000000000000000001000111000110
905,00000000000000000001000111010011
906,00000000000000000001000111011111
907,00000000000000000001000111110010
908,00000000000000000001000111111000
909,00000000000000000001001000000101
910,00000000000000000001001000001011
911,00000000000000000001001000010111
912,00000000000000000001001000100100
913,00000000000000000001001000101010
914,00000000000000000001001000110000
915,00000000000000000001001000111101
916,00000000000000000001001001000011
917,00000000000000000001001001001001
918,00000000000000000001001001010000
919,00000000000000000001001001010000
920,00000000000000000001001001010110
921,00000000000000000001001001010000
922,00000000000000000001001001000011
923,00000000000000000001001000111101
924,00000000000000000001001000110111
925,00000000000000000001001000101010
926,00000000000000000001001000100100
927,00000000000000000001001000010111
928,00000000000000000001001000001011
929,00000000000000000001000111111110
930,00000000000000000001000111101100
931,00000000000000000001000111011111
932,00000000000000000001000111010011
933,00000000000000000001000111000110
934,00000000000000000001000110111010
935,00000000000000000001000110100111
936,00000000000000000001000110100001
937,00000000000000000001000110010100
938,00000000000000000001000110001000
939,00000000000000000001000110000001
940,00000000000000000001000101101111
941,00000000000000000001000101100010
942,00000000000000000001000101010110
943,00000000000000000001000101001111
944,00000000000000000001000101000011
945,00000000000000000001000100110110
946,00000000000000000001000100110000
947,00000000000000000001000100100100
948,00000000000000000001000100011101
949,00000000000000000001000100010001
950,00000000000000000001000100001011
951,00000000000000000001000011111110
952,00000000000000000001000011111000
953,00000000000000000001000011110010
954,00000000000000000001000011101011
955,00000000000000000001000011011111
956,00000000000000000001000011011001
957,00000000000000000001000011001100
958,00000000000000000001000011000110
959,00000000000000000001000011000000
960,00000000000000000001000010110011
961,00000000000000000001000010101101
962,00000000000000000001000010100111
963,00000000000000000001000010011010
964,00000000000000000001000010011010
965,00000000000000000001000010001110
966,00000000000000000001000010000111
967,00000000000000000001000010000001
968,00000000000000000001000001110101
969,00000000000000000001000001101110
970,00000000000000000001000001101000
971,00000000000000000001000001100010
972,00000000000000000001000001011100
973,00000000000000000001000001010101
974,00000000000000000001000001001001
975,00000000000000000001000001000011
976,00000000000000000001000000111100
977,00000000000000000001000000110000
978,00000000000000000001000000110000
979,00000000000000000001000000101010
980,00000000000000000001000000011101
981,00000000000000000001000000010111
982,00000000000000000001000000010001
983,00000000000000000001000000001010
984,00000000000000000001000000000100
985,00000000000000000000111111111110
986,00000000000000000000111111111000
987,00000000000000000000111111110001
988,00000000000000000000111111101011
989,00000000000000000000111111100101
990,00000000000000000000111111011111
991,00000000000000000000111111011000
992,00000000000000000000111111010010
993,00000000000000000000111111001100
994,00000000000000000000111111000110
995,00000000000000000000111110111111
996,00000000000000000000111110111001
997,00000000000000000000111110110011
