id,value
1179,3300
1180,3300
1181,3294
1182,3294
1183,3288
1184,3288
1185,3288
1186,3275
1187,3275
1188,3275
1189,3269
1190,3263
1191,3263
1192,3256
1193,3256
1194,3256
1195,3250
1196,3244
1197,3244
1198,3244
1199,3244
1200,3238
1201,3238
1202,3231
1203,3238
1204,3231
1205,3225
1206,3225
1207,3231
1208,3225
1209,3219
1210,3219
1211,3219
1212,3213
1213,3213
1214,3213
1215,3206
1216,3200
1217,3200
1218,3194
1219,3200
1220,3194
1221,3200
1222,3194
1223,3194
1224,3187
1225,3187
1226,3187
1227,3181
1228,3181
1229,3181
1230,3175
1231,3175
1232,3169
1233,3169
1234,3162
1235,3162
1236,3156
1237,3156
1238,3156
1239,3150
1240,3150
1241,3150
1242,3150
1243,3144
1244,3144
1245,3137
1246,3137
1247,3137
1248,3131
1249,3131
1250,3131
1251,3125
1252,3125
1253,3119
1254,3119
1255,3119
1256,3112
1257,3119
1258,3112
1259,3112
1260,3112
1261,3106
1262,3106
1263,3106
1264,3106
1265,3100
1266,3100
1267,3094
1268,3094
1269,3100
1270,3094
1271,3087
1272,3087
1273,3087
1274,3081
1275,3081
1276,3081
1277,3081
1278,3075
1279,3075
1280,3075
1281,3069
1282,3069
1283,3069
1284,3069
1285,3069
1286,3062
1287,3062
1288,3062
1289,3056
1290,3056
1291,3056
1292,3056
1293,3056
1294,3050
1295,3050
1296,3050
1297,3044
1298,3044
1299,3044
1300,3044
1301,3037
1302,3031
1303,3031
1304,3031
1305,3025
1306,3019
1307,3019
1308,3019
1309,3012
1310,3012
1311,3006
1312,3006
1313,3006
1314,3000
1315,3000
1316,2994
1317,2994
1318,2994
1319,2994
1320,2987
1321,2987
1322,2987
1323,2987
1324,2981
1325,2987
1326,2981
1327,2981
1328,2975
1329,2981
1330,2975
1331,2969
1332,2975
1333,2969
1334,2969
1335,2969
1336,2962
1337,2962
1338,2962
1339,2956
1340,2956
1341,2962
1342,2950
1343,2956
1344,2956
1345,2950
1346,2950
1347,2950
1348,2950
1349,2950
1350,2950
1351,2950
1352,2944
1353,2944
1354,2937
1355,2944
1356,2937
1357,2937
1358,2937
1359,2937
1360,2931
1361,2931
1362,2925
1363,2925
1364,2925
1365,2919
1366,2925
1367,2919
1368,2925
1369,2925
1370,2919
1371,2919
1372,2925
1373,2919
1374,2912
1375,2912
1376,2912
1377,2912
1378,2912
1379,2912
1380,2906
1381,2906
1382,2906
1383,2906
1384,2906
1385,2906
1386,2900
1387,2900
1388,2900
1389,2894
1390,2894
1391,2887
1392,2894
1393,2894
1394,2887
1395,2881
1396,2887
1397,2881
1398,2881
1399,2881
1400,2881
1401,2875
1402,2875
1403,2875
1404,2869
1405,2875
1406,2869
1407,2869
1408,2869
1409,2869
1410,2869
1411,2869
1412,2869
1413,2862
1414,2862
1415,2862
1416,2862
1417,2856
1418,2856
1419,2856
1420,2856
1421,2856
1422,2850
1423,2850
1424,2850
1425,2850
1426,2850
1427,2844
1428,2850
1429,2844
1430,2850
1431,2850
1432,2850
1433,2856
1434,2850
1435,2850
1436,2856
1437,2856
1438,2850
1439,2850
1440,2850
1441,2856
1442,2850
1443,2850
1444,2844
1445,2850
1446,2850
1447,2850
1448,2850
1449,2844
1450,2844
1451,2844
1452,2844
1453,2844
1454,2844
1455,2837
1456,2837
1457,2837
1458,2837
1459,2831
1460,2831
1461,2837
1462,2837
1463,2837
1464,2831
1465,2837
1466,2831
1467,2831
1468,2831
1469,2825
1470,2831
1471,2837
1472,2837
1473,2831
1474,2831
1475,2837
1476,2831
1477,2837
1478,2837
1479,2837
1480,2837
1481,2831
1482,2837
1483,2837
1484,2837
1485,2844
1486,2837
1487,2831
1488,2806
1489,2812
1490,2819
1491,2819
1492,2819
1493,2819
1494,2819
1495,2819
1496,2819
1497,2819
1498,2819
1499,2819
1500,2819
1501,2819
1502,2819
1503,2819
1504,2819
1505,2819
1506,2825
1507,2819
1508,2825
1509,2825
1510,2825
1511,2825
1512,2825
1513,2825
1514,2819
1515,2819
1516,2819
1517,2825
1518,2825
1519,2819
1520,2825
1521,2819
1522,2806
1523,2812
1524,2812
1525,2806
1526,2812
1527,2812
1528,2812
1529,2806
1530,2812
1531,2806
1532,2812
1533,2819
1534,2819
1535,2825
1536,2825
1537,2825
1538,2819
1539,2819
1540,2825
1541,2825
1542,2825
1543,2825
1544,2825
1545,2825
1546,2819
1547,2812
1548,2812
1549,2812
1550,2806
1551,2806
1552,2800
1553,2806
1554,2806
1555,2806
1556,2806
1557,2800
1558,2806
1559,2806
1560,2806
1561,4281
1562,4306
1563,4750
1564,4625
1565,4731
1566,4794
1567,4750
1568,5250
1569,5225
1570,5506
1571,5856
1572,5850
1573,5931
1574,5794
1575,5863
1576,6069
1577,5931
1578,6487
1579,6644
1580,6675
1581,6431
1582,7144
1583,7475
1584,7325
1585,7287
1586,7456
1587,7594
1588,7394
1589,7506
1590,8494
1591,7162
1592,7956
1593,7969
1594,8219
1595,8244
1596,8425
1597,8881
1598,8475
1599,8856
1600,7862
1601,8225
1602,8906
1603,8737
1604,8719
1605,7619
1606,7125
1607,8762
1608,9550
1609,9394
1610,10075
1611,8300
1612,8519
1613,8300
1614,9575
1615,10244
1616,10412
1617,10119
1618,9544
1619,9625
1620,8937
1621,8819
1622,8969
1623,9612
1624,10106
1625,10419
1626,10350
1627,10381
1628,8562
1629,9731
1630,10194
1631,10300
1632,10337
1633,10294
1634,10287
1635,10294
1636,10281
1637,10287
1638,10294
1639,10262
1640,10262
1641,10244
1642,10231
1643,10412
1644,10525
1645,10575
1646,10581
1647,10637
1648,10506
1649,10506
1650,10562
1651,10569
1652,10581
1653,10569
1654,10575
1655,10600
1656,10619
1657,10606
1658,10612
1659,10681
1660,10694
1661,10712
1662,10731
1663,10606
1664,10569
1665,10600
1666,10600
1667,10625
1668,10662
1669,10687
1670,10700
1671,10662
1672,10662
1673,10669
1674,10656
1675,10687
1676,10750
1677,10812
1678,9900
1679,10581
1680,10794
1681,10850
1682,10737
1683,10656
1684,10594
1685,10594
1686,10581
1687,10594
1688,10631
1689,10637
1690,10631
1691,10662
1692,10675
1693,10656
1694,10819
1695,11287
1696,11350
1697,11331
1698,11319
1699,11294
1700,11275
1701,11250
